id,name,russian,url,kind,score,status,episodes,episodes_aired,aired_on,released_on
1822,The Hakkenden,Хаккэндэн: Легенда о псах-воинах,/animes/1822-the-hakkenden,ova,6.55,released,6,0,1990-10-25,1991-03-25
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,Метод небес: Спецвыпуск,/animes/30919-sora-no-method-aru-shoujo-no-kyuujitsu,special,6.86,released,1,0,2015-07-24,
10531,Meitantei Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Детектив Конан: Дело о сувенирной лихорадке,/animes/10531-meitantei-conan-magic-file-5-niigata-tokyo-omiyage-capriccio,ova,7.32,released,1,0,2011-04-16,
50553,Yaneura no Rudger,Чердак Раджера,/animes/50553-yaneura-no-rudger,movie,7.2,released,1,0,2023-12-15,
35982,Gundam Build Fighters: GM no Gyakushuu,Гандам: Сконструированные бойцы — Ответный удар,/animes/35982-gundam-build-fighters-gm-no-gyakushuu,ona,7.15,released,1,0,2017-08-25,
4003,Dream Hunter Rem,"Рэм, охотница на мечту",/animes/4003-dream-hunter-rem,ova,6.18,released,4,0,1985-12-15,1987-02-25
48861,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,Академия клинка: Банкет демона,/animes/48861-chuukou-ikkan-kimetsu-gakuen-monogatari-kimetsu-no-utage-tokubetsu-hen,special,6.65,released,3,0,2020-08-26,
53012,Human Bug Daigaku,Университет сумасшедших людей,/animes/53012-human-bug-daigaku,tv,6.68,released,12,12,2022-10-05,2022-12-21
255,Jungle wa Itsumo Hare nochi Guu Final,"В джунглях всё было хорошо, пока не пришла Гуу: Финал",/animes/255-jungle-wa-itsumo-hare-nochi-guu-final,ova,7.6,released,7,0,2003-12-21,2004-06-25
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,Девушки-кайдзю,/animes/33011-kaijuu-girls-ultra-kaijuu-gijinka-keikaku,ona,5.98,released,12,6,2016-09-27,2016-12-13
10935,Hourou Musuko Specials,Блудный сын: Спецвыпуски,/animes/10935-hourou-musuko-specials,special,7.55,released,2,2,2011-08-24,2011-09-21
776,Nanaka 6/17,Нанака 6/17,/animes/776-nanaka-6-17,tv,6.55,released,12,0,2003-01-09,2003-03-27
10122,Kowarekake no Orgel Special,Полусломанная музыкальная шкатулка: Спецвыпуск,/animes/10122-kowarekake-no-orgel-special,special,6.85,released,1,0,2010-12-24,
1206,Ihatov Gensou: Kenji no Haru,Весна Кэндзи,/animes/1206-ihatov-gensou-kenji-no-haru,movie,7.17,released,1,0,1996-12-14,
28431,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,Покемон: Омега Руби и Альфа Сапфир,/animes/28431-pokemon-omega-ruby-alpha-sapphire-mega-special-animation,ona,6.77,released,1,0,2014-11-16,
1399,Macross 7 Encore,Макросс 7: На бис,/animes/1399-macross-7-encore,ova,6.93,released,3,0,1995-12-18,1996-02-25
354,UG☆Ultimate Girls,Ультра-девушки,/animes/354-ug-ultimate-girls,tv,5.59,released,12,0,2005-01-10,2005-03-28
1508,Sci-Fi Harry,Фантастический Гарри,/animes/1508-sci-fi-harry,tv,6.15,released,20,0,2000-10-06,2001-03-23
25117,Ryuugajou Nanana no Maizoukin: Nanana Nippon Mukashibanashi,Скрытое сокровище Нананы: Дополнительные эпизоды,/animes/25117-ryuugajou-nanana-no-maizoukin-nanana-nippon-mukashibanashi,special,6.52,released,6,0,2014-06-25,2014-11-26
2548,Ai no Wakakusa Monogatari,Маленькие женщины (1987),/animes/2548-ai-no-wakakusa-monogatari,tv,7.39,released,48,0,1987-01-11,1987-12-27
7066,Mahoromatic: Tadaima Okaeri,Махороматик: Я дома!,/animes/z7066-mahoromatic-tadaima-okaeri,tv_special,7.03,released,2,0,2009-10-17,2009-10-24
21671,Keroro,Кэроро,/animes/21671-keroro,tv,6.9,released,23,23,2014-03-22,2014-09-06
40735,Tianbao Fuyao Lu,Легенда Фуяо,/animes/40735-tianbao-fuyao-lu,ona,7.58,released,13,12,2020-07-05,2020-09-20
2907,Cyborg Kuro-chan,Киборг Куро,/animes/2907-cyborg-kuro-chan,tv,7.15,released,66,0,1999-10-02,2001-01-06
21587,Mou Hitotsu no Mirai wo.,Другое будущее,/animes/21587-mou-hitotsu-no-mirai-wo,ona,6.02,released,3,1,2013-12-11,2014-03-13
11705,Dragon Age: Blood Mage no Seisen,Эпоха дракона: Рождение Искательницы,/animes/11705-dragon-age-blood-mage-no-seisen,movie,6.04,released,1,0,2012-02-11,
35418,Sin: Nanatsu no Taizai Zange-roku Specials,Прегрешение: Семь смертных грехов — Исповедь. Спецвыпуски,/animes/35418-sin-nanatsu-no-taizai-zange-roku-specials,special,6.02,released,7,0,2017-06-28,2017-12-20
37747,Ame-iro Cocoa: Side G,Какао цвета дождя 5,/animes/37747-ame-iro-cocoa-side-g,tv,4.88,released,12,12,2019-01-09,2019-03-27
6958,Hyakko Extra,Хьякко Экстра,/animes/z6958-hyakko-extra,ova,6.74,released,1,0,2009-10-08,
13141,Shiba Inuko-san,Сиба Инуко,/animes/13141-shiba-inuko-san,tv,5.7,released,26,26,2012-04-01,2012-09-23
1196,Masuda Kousuke Gekijou: Gag Manga Biyori,Театр Косукэ Масуды,/animes/1196-masuda-kousuke-gekijou-gag-manga-biyori,tv,7.13,released,12,0,2005-02-07,2005-04-25
2983,Digital Devil Story: Megami Tensei,Легенда о виртуальном дьяволе,/animes/2983-digital-devil-story-megami-tensei,ova,5.16,released,1,0,1987-03-25,
22955,Francesca,Франческа: Амбициозная девушка,/animes/22955-francesca,tv,5.46,released,24,6,2014-07-07,2014-12-15
38527,Gaikotsu Shotenin Honda-san OVA,Книжник-скелет Хонда OVA,/animes/38527-gaikotsu-shotenin-honda-san-ova,ova,6.78,released,1,0,2019-02-27,
1204,Kujira no Chouyaku,Стеклянный океан,/animes/1204-kujira-no-chouyaku,movie,6.58,released,1,0,1998-11-14,
5032,Cobra The Animation,Космические приключения Кобры,/animes/5032-cobra-the-animation,tv,7.07,released,13,12,2010-01-02,2010-03-27
60302,Natsume Yuujinchou Shichi: Nobashita Te wa,Тетрадь дружбы Нацумэ 7: Спецвыпуск,/animes/60302-natsume-yuujinchou-shichi-nobashita-te-wa,special,7.8,released,1,0,2025-04-23,
835,Sister Princess: Re Pure,Сёстры-принцессы: Рэ Пур,/animes/835-sister-princess-re-pure,tv,6.28,released,13,0,2002-10-04,2002-12-25
797,Hanaukyou Maid-tai OVA,Горничные Ханаукё OVA,/animes/797-hanaukyou-maid-tai-ova,ova,6.64,released,3,0,2001-09-19,2001-11-07
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,Волшебный учитель Нэгима! Загробный мир: Девочка-волшебница Юэ,/animes/10628-mahou-sensei-negima-mou-hitotsu-no-sekai-extra-mahou-shoujo-yue,ova,7.17,released,1,0,2010-11-17,
12863,Pretty Rhythm: Dear My Future,Прекрасный ритм: Моё будущее,/animes/12863-pretty-rhythm-dear-my-future,tv,6.73,released,51,51,2012-04-07,2013-03-30
2032,Wellber no Monogatari: Sisters of Wellber,История сестёр Уэллбер,/animes/2032-wellber-no-monogatari-sisters-of-wellber,tv,6.6,released,13,0,2007-04-04,2007-06-27
3053,Ganbare! Kickers,"Кикерс, вперёд!",/animes/3053-ganbare-kickers,tv,6.86,released,23,0,1986-10-15,1987-03-25
1922,Urusei Yatsura Movie 3: Remember My Love,Несносные пришельцы: Помни мою любовь,/animes/1922-urusei-yatsura-movie-3-remember-my-love,movie,6.91,released,1,1,1985-01-26,
2524,Jungle de Ikou!,В джунгли!,/animes/2524-jungle-de-ikou,ova,5.32,released,3,0,1997-03-26,1997-09-26
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Син-тян: Экшен Камен против Дьявола Хайгурэ,/animes/8358-crayon-shin-chan-movie-01-action-kamen-vs-haigure-maou,movie,7.03,released,1,0,1993-07-24,
506,Glass no Kamen,Стеклянная маска,/animes/z506-glass-no-kamen,tv,7.33,released,23,0,1984-04-09,1984-09-24
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,Дораэмон: Нобита и взвод железных солдат,/animes/2665-doraemon-movie-07-nobita-to-tetsujin-heidan,movie,7.66,released,1,0,1986-03-15,
36789,Golden Time (Movie),Золотое время,/animes/36789-golden-time-movie,movie,7.04,released,1,0,2013-12-05,
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,Саюки: Реквием,/animes/484-gensoumaden-saiyuuki-movie-requiem-erabarezaru-mono-e-no-chinkonka,movie,7.3,released,1,0,2001-08-18,
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Пани Пони Дэш! — Спецвыпуск,/animes/5419-paniponi-dash-danjite-okonaeba-kishin-mo-kore-wo-saku,special,7.44,released,1,0,2009-04-15,
38824,Baby I Love You Daze,"Детка, я люблю тебя",/animes/38824-baby-i-love-you-daze,ona,7.36,released,1,1,2018-12-11,
42166,Violet Evergarden CMs,Вайолет Эвергарден: Реклама,/animes/42166-violet-evergarden-cms,cm,7.97,released,2,0,2016-05-27,2017-03-16
58877,Diamond no Ace: Act II Second Season,Путь аса: Акт II 2,/animes/58877-diamond-no-ace-act-ii-second-season,tv,0.0,anons,0,0,2026-04-01,
1942,Rocket Girls,Ракетные девочки,/animes/1942-rocket-girls,tv,6.89,released,12,0,2007-02-22,2007-05-18
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,В поисках потерянного будущего: В поисках потерянных летних каникул,/animes/31521-ushinawareta-mirai-wo-motomete-ushinawareta-natsuyasumi-wo-motomete,special,6.71,released,1,0,2015-08-01,
50438,Yatogame-chan Kansatsu Nikki Yonsatsume,Дневник Ятогамэ 4,/animes/50438-yatogame-chan-kansatsu-nikki-yonsatsume,tv,6.3,released,10,10,2022-04-09,2022-06-11
1149,Choujuushin Gravion Zwei,Гравион 2,/animes/1149-choujuushin-gravion-zwei,tv,6.62,released,12,0,2004-01-09,2004-03-26
4033,The iDOLM@STER Live For You!,Идолмастер: Жить для тебя!,/animes/4033-the-idolm-ster-live-for-you,ova,6.18,released,1,0,2008-02-28,
148,Kita e.: Diamond Dust Drops,На север за алмазной пылью,/animes/148-kita-e-diamond-dust-drops,tv,6.55,released,12,0,2004-01-20,2004-04-05
57448,Fureru.,Прикосновение,/animes/57448-fureru,movie,6.87,released,1,0,2024-10-04,
38262,Pingu in the City (2018),Пингу в городе 2,/animes/38262-pingu-in-the-city-2018,tv,6.42,released,26,23,2018-10-06,2019-03-30
49587,Wan Sheng Jie 3,Улица всех святых 3,/animes/49587-wan-sheng-jie-3,ona,8.01,released,12,12,2022-01-26,2022-04-06
1167,Samurai Gun,Самурай Ган,/animes/1167-samurai-gun,tv,5.92,released,12,0,2004-10-04,2004-12-14
33309,Jie Mo Ren,Кольцо дьявола,/animes/33309-jie-mo-ren,ona,6.01,released,14,0,2016-04-27,2016-07-27
262,Happy☆Lesson The Final,Счастливый урок: Финал,/animes/262-happy-lesson-the-final,ova,6.76,released,3,0,2004-05-25,2004-10-22
27629,Tantei Kageki Milky Holmes TD,Детективное агентство Милки Холмс 4,/animes/27629-tantei-kageki-milky-holmes-td,tv,6.44,released,12,12,2015-01-03,2015-03-28
23425,Karneval Specials,Карнавал: Спецвыпуски,/animes/23425-karneval-specials,special,6.87,released,11,0,2013-06-21,2013-11-22
15719,Oda Nobuna no Yabou Recap,Великие помыслы Нобуны Оды: Рекап,/animes/15719-oda-nobuna-no-yabou-recap,special,6.88,released,1,1,2012-10-01,
28761,00:08,Восемь секунд,/animes/28761-00-08,movie,4.95,released,1,0,2014-06-08,
1233,Aozora Shoujo-tai,Женская эскадрилья чистого неба,/animes/1233-aozora-shoujo-tai,ova,6.48,released,7,0,1994-10-21,1996-08-21
16678,Pokemon: Pikachu to Eevee Friends,Покемон: Друзья Пикачу и Иви,/animes/16678-pokemon-pikachu-to-eevee-friends,movie,6.78,released,1,1,2013-07-13,
43434,Shuo Feng: Po Zhen Zi,Северный ветер: Сломанное время,/animes/43434-shuo-feng-po-zhen-zi,ona,0.0,anons,1,0,,
8438,Pokemon Ranger: Hikari no Kiseki,Рейнджер-покемон: Путь света,/animes/8438-pokemon-ranger-hikari-no-kiseki,tv_special,6.37,released,2,0,2010-02-28,2010-03-07
62277,Gintama Movie 3: Yoshiwara Daienjou,Гинтама: Ёшивара в огне,/animes/62277-gintama-movie-3-yoshiwara-daienjou,movie,0.0,anons,1,0,2026-02-13,
11099,Tiger & Bunny Pilot,Тигр и кролик: Пилот,/animes/11099-tiger-bunny-pilot,special,6.16,released,1,0,2011-05-27,
3101,F-Zero: Falcon Densetsu,Эф-Зеро: Легенда о капитане Соколе,/animes/3101-f-zero-falcon-densetsu,tv,6.53,released,51,0,2003-10-07,2004-09-28
3625,Battle Royal High School,Школа генерального сражения,/animes/3625-battle-royal-high-school,ova,5.59,released,1,0,1987-12-10,
1203,Nitaboh,Нитабо: Слава создавшего цугару-дзямисэн,/animes/1203-nitaboh,movie,7.27,released,1,0,2004-02-21,
13799,Pokemon: Meloetta no Kirakira Recital,Покемон: Серенада Мелоэтты,/animes/13799-pokemon-meloetta-no-kirakira-recital,movie,6.45,released,1,1,2012-07-14,
7471,Meitantei Conan Movie 09: Suihei Senjou no Strategy Recap,Детектив Конан 09: Стратегия над бездной — Промо спецвыпуск,/animes/7471-meitantei-conan-movie-09-suihei-senjou-no-strategy-recap,tv_special,7.61,released,1,0,2005-04-02,
38449,Choujigen Kakumei Anime: Dimension High School,Старшая школа Дименшен,/animes/38449-choujigen-kakumei-anime-dimension-high-school,tv,5.11,released,11,12,2019-01-10,2019-03-21
51616,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recaps,Власть книжного червя: Рекапы,/animes/51616-honzuki-no-gekokujou-shisho-ni-naru-tame-ni-wa-shudan-wo-erandeiraremasen-recaps,tv_special,6.97,released,2,0,2022-03-29,
33740,Katekyou Hitman Reborn! x ēlDLIVE Special,Репетитор-киллер Реборн! x Эль Драйв,/animes/33740-katekyou-hitman-reborn-x-ldlive-special,special,6.67,released,1,0,2016-07-28,
1433,Lupin III: Babylon no Ougon Densetsu,Люпен III: Легенда о золоте Вавилона,/animes/1433-lupin-iii-babylon-no-ougon-densetsu,movie,6.44,released,1,0,1985-07-13,
1925,Urusei Yatsura Movie 6: Itsudatte My Darling,Несносные пришельцы: Навсегда моя любимая,/animes/1925-urusei-yatsura-movie-6-itsudatte-my-darling,movie,6.76,released,1,1,1991-08-18,
118,Shinpi no Sekai El-Hazard Season 2,Удивительный мир Эль-Хазард 2,/animes/118-shinpi-no-sekai-el-hazard-season-2,ova,6.76,released,4,0,1997-03-21,1997-10-25
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Нанами Мадобэ,/animes/8792-madobe-nanami-no-windows-7-de-pc-jisaku-ouen-commercial,cm,6.21,released,1,0,2010-05-09,
36501,MahoYome: Aisatsu,Невеста чародея: Эпизод 0,/animes/36501-mahoyome-aisatsu,ona,6.01,released,1,0,2017-10-03,
21495,Shounen Sunday CM: Denpa Kyoushi,Он — сильнейший учитель! Реклама Shounen Sunday,/animes/21495-shounen-sunday-cm-denpa-kyoushi,cm,6.36,released,2,0,2012-10-02,2013-02-17
1104,Shinkon Gattai Godannar!! 2nd Season,Годаннар 2,/animes/z1104-shinkon-gattai-godannar-2nd-season,tv,6.88,released,13,0,2004-04-06,2004-06-29
38740,Bai She: Yuan Qi,Белая Змея: Происхождение,/animes/38740-bai-she-yuan-qi,movie,7.49,released,1,1,2019-01-11,
35984,Mahou Shoujo Lyrical Nanoha: Detonation,Лиричная волшебница Наноха 4: Детонация,/animes/35984-mahou-shoujo-lyrical-nanoha-detonation,movie,7.53,released,1,0,2018-10-19,
55149,Komada Jouryuujo e Youkoso,Добро пожаловать на вискарню Комады,/animes/55149-komada-jouryuujo-e-youkoso,movie,6.86,released,1,0,2023-11-10,
51335,Shen Yin Wangzuo,"Трон, отмеченный богом",/animes/51335-shen-yin-wangzuo,ona,8.12,released,26,26,2022-04-28,2022-09-29
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,Бесконечная одиссея капитана Харлока,/animes/1081-space-pirate-captain-herlock-outside-legend-the-endless-odyssey,ova,7.29,released,13,0,2002-12-21,2003-12-21
21835,Majin Bone,Кость Маджина,/animes/21835-majin-bone,tv,6.63,released,52,52,2014-04-01,2015-03-31
39676,Hanhua Riji,Инкубационный дневник,/animes/39676-hanhua-riji,ona,7.46,released,12,1,2019-07-21,2019-09-29
10391,Kuragehime: Soreike! Amars Tankentai,"Принцесса-медуза: Вперёд, сёстры-исследователи!",/animes/10391-kuragehime-soreike-amars-tankentai,special,5.59,released,6,0,2010-08-12,2010-09-17
